ProductKey,OrderDateKey,CustomerKey,SalesTerritoryKey,OrderQuantity,ProductStandardCost,SalesAmount,OrderDate
484,20221106,22326,1,1,2.9733,7.95,11/6/2022
478,20221106,22979,4,1,3.7363,9.99,11/6/2022
477,20221106,22979,4,1,1.8663,4.99,11/6/2022
487,20221106,22979,4,1,20.5663,54.99,11/6/2022
225,20221106,22979,4,1,6.9223,8.99,11/6/2022
477,20221106,23275,4,1,1.8663,4.99,11/6/2022
478,20221106,23275,4,1,3.7363,9.99,11/6/2022
489,20221106,23275,4,1,41.5723,53.99,11/6/2022
475,20221106,18821,6,1,26.1763,69.99,11/6/2022
476,20221106,28121,6,1,26.1763,69.99,11/6/2022
234,20221106,28121,6,1,38.4923,49.99,11/6/2022
477,20221106,18408,1,1,1.8663,4.99,11/6/2022
484,20221106,18408,1,1,2.9733,7.95,11/6/2022
476,20221106,29104,6,1,26.1763,69.99,11/6/2022
225,20221106,29104,6,1,6.9223,8.99,11/6/2022
475,20221106,19115,4,1,26.1763,69.99,11/6/2022
490,20221106,19115,4,1,41.5723,53.99,11/6/2022
465,20221106,19115,4,1,9.1593,24.49,11/6/2022
475,20221106,18994,1,1,26.1763,69.99,11/6/2022
491,20221106,18994,1,1,41.5723,53.99,11/6/2022
477,20221106,25196,6,1,1.8663,4.99,11/6/2022
231,20221106,25196,6,1,38.4923,49.99,11/6/2022
477,20221106,16650,1,1,1.8663,4.99,11/6/2022
477,20221106,29231,6,1,1.8663,4.99,11/6/2022
222,20221106,29231,6,1,13.0863,34.99,11/6/2022
528,20221106,23488,6,1,1.8663,4.99,11/6/2022
485,20221106,14251,4,1,8.2205,21.98,11/6/2022
228,20221106,14251,4,1,38.4923,49.99,11/6/2022
485,20221106,13932,4,1,8.2205,21.98,11/6/2022
485,20221106,16058,10,1,8.2205,21.98,11/6/2022
481,20221106,16058,10,1,3.3623,8.99,11/6/2022
485,20221106,13655,1,1,8.2205,21.98,11/6/2022
535,20221106,19081,8,1,9.3463,24.99,11/6/2022
528,20221106,19081,8,1,1.8663,4.99,11/6/2022
480,20221106,19081,8,1,0.8565,2.29,11/6/2022
538,20221106,24578,7,1,8.0373,21.49,11/6/2022
529,20221106,24578,7,1,1.4923,3.99,11/6/2022
480,20221106,24578,7,1,0.8565,2.29,11/6/2022
477,20221106,19179,7,1,1.8663,4.99,11/6/2022
484,20221106,19179,7,1,2.9733,7.95,11/6/2022
529,20221106,20956,7,1,1.4923,3.99,11/6/2022
541,20221106,22658,7,1,10.8423,28.99,11/6/2022
530,20221106,27886,7,1,1.8663,4.99,11/6/2022
214,20221106,27886,7,1,13.0863,34.99,11/6/2022
530,20221106,27950,7,1,1.8663,4.99,11/6/2022
537,20221106,11091,6,1,13.09,35,11/6/2022
530,20221106,13826,8,1,1.8663,4.99,11/6/2022
222,20221106,13826,8,1,13.0863,34.99,11/6/2022
225,20221106,13826,8,1,6.9223,8.99,11/6/2022
528,20221106,11728,1,1,1.8663,4.99,11/6/2022
537,20221106,11728,1,1,13.09,35,11/6/2022
217,20221106,11728,1,1,13.0863,34.99,11/6/2022
528,20221106,11841,6,1,1.8663,4.99,11/6/2022
537,20221106,11841,6,1,13.09,35,11/6/2022
480,20221106,11841,6,1,0.8565,2.29,11/6/2022
537,20221106,13167,4,1,13.09,35,11/6/2022
528,20221106,13167,4,1,1.8663,4.99,11/6/2022
480,20221106,13167,4,1,0.8565,2.29,11/6/2022
485,20221106,13073,4,1,8.2205,21.98,11/6/2022
528,20221106,13222,6,1,1.8663,4.99,11/6/2022
537,20221106,13222,6,1,13.09,35,11/6/2022
485,20221106,13222,6,1,8.2205,21.98,11/6/2022
600,20221106,16142,1,1,294.5797,539.99,11/6/2022
478,20221106,16142,1,1,3.7363,9.99,11/6/2022
477,20221106,16142,1,1,1.8663,4.99,11/6/2022
225,20221106,16142,1,1,6.9223,8.99,11/6/2022
363,20221106,17460,4,1,1251.9813,2294.99,11/6/2022
478,20221106,17460,4,1,3.7363,9.99,11/6/2022
217,20221106,17460,4,1,13.0863,34.99,11/6/2022
355,20221106,17474,4,1,1265.6195,2319.99,11/6/2022
222,20221106,17474,4,1,13.0863,34.99,11/6/2022
359,20221106,17499,4,1,1251.9813,2294.99,11/6/2022
355,20221106,17535,1,1,1265.6195,2319.99,11/6/2022
485,20221106,17535,1,1,8.2205,21.98,11/6/2022
471,20221106,17535,1,1,23.749,63.5,11/6/2022
587,20221106,15255,4,1,419.7784,769.49,11/6/2022
214,20221106,15255,4,1,13.0863,34.99,11/6/2022
589,20221106,12031,6,1,419.7784,769.49,11/6/2022
361,20221106,13248,1,1,1251.9813,2294.99,11/6/2022
478,20221106,13248,1,1,3.7363,9.99,11/6/2022
477,20221106,13248,1,1,1.8663,4.99,11/6/2022
361,20221106,12418,1,1,1251.9813,2294.99,11/6/2022
485,20221106,12418,1,1,8.2205,21.98,11/6/2022
463,20221106,12418,1,1,9.1593,24.49,11/6/2022
234,20221106,12418,1,1,38.4923,49.99,11/6/2022
361,20221106,18950,6,1,1251.9813,2294.99,11/6/2022
485,20221106,18950,6,1,8.2205,21.98,11/6/2022
222,20221106,18950,6,1,13.0863,34.99,11/6/2022
359,20221106,17136,1,1,1251.9813,2294.99,11/6/2022
480,20221106,17136,1,1,0.8565,2.29,11/6/2022
363,20221106,17156,4,1,1251.9813,2294.99,11/6/2022
537,20221106,17156,4,1,13.09,35,11/6/2022
480,20221106,17156,4,1,0.8565,2.29,11/6/2022
483,20221106,17156,4,1,44.88,120,11/6/2022
237,20221106,17156,4,1,38.4923,49.99,11/6/2022
579,20221106,13690,10,1,755.1508,1214.85,11/6/2022
479,20221106,13690,10,1,3.3623,8.99,11/6/2022
477,20221106,13690,10,1,1.8663,4.99,11/6/2022
217,20221106,13690,10,1,13.0863,34.99,11/6/2022
561,20221106,29368,10,1,1481.9379,2384.07,11/6/2022
479,20221106,29368,10,1,3.3623,8.99,11/6/2022
477,20221106,29368,10,1,1.8663,4.99,11/6/2022
465,20221106,29368,10,1,9.1593,24.49,11/6/2022
388,20221106,26438,9,1,713.0798,1120.49,11/6/2022
222,20221106,26438,9,1,13.0863,34.99,11/6/2022
606,20221106,25937,9,1,343.6496,539.99,11/6/2022
538,20221106,25937,9,1,8.0373,21.49,11/6/2022
529,20221106,25937,9,1,1.4923,3.99,11/6/2022
214,20221106,25937,9,1,13.0863,34.99,11/6/2022
594,20221106,12585,9,1,308.2179,564.99,11/6/2022
478,20221106,12585,9,1,3.7363,9.99,11/6/2022
477,20221106,12585,9,1,1.8663,4.99,11/6/2022
361,20221106,15756,9,1,1251.9813,2294.99,11/6/2022
537,20221106,15756,9,1,13.09,35,11/6/2022
528,20221106,15756,9,1,1.8663,4.99,11/6/2022
214,20221106,15756,9,1,13.0863,34.99,11/6/2022
361,20221106,13050,9,1,1251.9813,2294.99,11/6/2022
537,20221106,13050,9,1,13.09,35,11/6/2022
567,20221106,11191,4,1,461.4448,742.35,11/6/2022
225,20221106,11191,4,1,6.9223,8.99,11/6/2022
491,20221106,11191,4,1,41.5723,53.99,11/6/2022
578,20221106,26241,4,1,755.1508,1214.85,11/6/2022
541,20221106,26241,4,1,10.8423,28.99,11/6/2022
530,20221106,26241,4,1,1.8663,4.99,11/6/2022
567,20221106,11082,4,1,461.4448,742.35,11/6/2022
479,20221106,11082,4,1,3.3623,8.99,11/6/2022
477,20221106,11082,4,1,1.8663,4.99,11/6/2022
465,20221106,11082,4,1,9.1593,24.49,11/6/2022
561,20221106,27568,1,1,1481.9379,2384.07,11/6/2022
214,20221106,27568,1,1,13.0863,34.99,11/6/2022
563,20221106,28064,1,1,1481.9379,2384.07,11/6/2022
574,20221106,27623,4,1,1481.9379,2384.07,11/6/2022
477,20221106,27623,4,1,1.8663,4.99,11/6/2022
479,20221106,27623,4,1,3.3623,8.99,11/6/2022
484,20221106,27623,4,1,2.9733,7.95,11/6/2022
576,20221106,27669,4,1,1481.9379,2384.07,11/6/2022
214,20221106,27669,4,1,13.0863,34.99,11/6/2022
562,20221106,22901,6,1,1481.9379,2384.07,11/6/2022
225,20221106,22901,6,1,6.9223,8.99,11/6/2022
606,20221106,23835,4,1,343.6496,539.99,11/6/2022
479,20221106,23835,4,1,3.3623,8.99,11/6/2022
477,20221106,23835,4,1,1.8663,4.99,11/6/2022
228,20221106,23835,4,1,38.4923,49.99,11/6/2022
384,20221106,21922,4,1,713.0798,1120.49,11/6/2022
386,20221106,20651,6,1,713.0798,1120.49,11/6/2022
529,20221106,20651,6,1,1.4923,3.99,11/6/2022
539,20221106,20651,6,1,9.3463,24.99,11/6/2022
386,20221106,21606,1,1,713.0798,1120.49,11/6/2022
214,20221106,21606,1,1,13.0863,34.99,11/6/2022
582,20221106,18800,1,1,1082.51,1700.99,11/6/2022
488,20221106,18800,1,1,41.5723,53.99,11/6/2022
388,20221106,21593,4,1,713.0798,1120.49,11/6/2022
214,20221106,21593,4,1,13.0863,34.99,11/6/2022
390,20221106,21594,4,1,713.0798,1120.49,11/6/2022
539,20221106,21594,4,1,9.3463,24.99,11/6/2022
465,20221106,21594,4,1,9.1593,24.49,11/6/2022
386,20221106,25488,10,1,713.0798,1120.49,11/6/2022
604,20221106,27762,10,1,343.6496,539.99,11/6/2022
222,20221106,27762,10,1,13.0863,34.99,11/6/2022
586,20221106,15120,9,1,461.4448,742.35,11/6/2022
541,20221106,15120,9,1,10.8423,28.99,11/6/2022
530,20221106,15120,9,1,1.8663,4.99,11/6/2022
217,20221106,15120,9,1,13.0863,34.99,11/6/2022
584,20221106,29299,9,1,343.6496,539.99,11/6/2022
479,20221106,29299,9,1,3.3623,8.99,11/6/2022
582,20221107,19289,8,1,1082.51,1700.99,11/7/2022
539,20221107,19289,8,1,9.3463,24.99,11/7/2022
529,20221107,19289,8,1,1.4923,3.99,11/7/2022
222,20221107,19289,8,1,13.0863,34.99,11/7/2022
483,20221107,12409,4,1,44.88,120,11/7/2022
222,20221107,11950,4,1,13.0863,34.99,11/7/2022
528,20221107,11148,9,1,1.8663,4.99,11/7/2022
535,20221107,11148,9,1,9.3463,24.99,11/7/2022
480,20221107,11148,9,1,0.8565,2.29,11/7/2022
490,20221107,18763,9,1,41.5723,53.99,11/7/2022
530,20221107,28310,9,1,1.8663,4.99,11/7/2022
237,20221107,11371,9,1,38.4923,49.99,11/7/2022
590,20221107,16445,10,1,419.7784,769.49,11/7/2022
536,20221107,16445,10,1,11.2163,29.99,11/7/2022
590,20221107,16509,10,1,419.7784,769.49,11/7/2022
485,20221107,16509,10,1,8.2205,21.98,11/7/2022
478,20221107,16509,10,1,3.7363,9.99,11/7/2022
477,20221107,16509,10,1,1.8663,4.99,11/7/2022
481,20221107,16509,10,1,3.3623,8.99,11/7/2022
361,20221107,14947,10,1,1251.9813,2294.99,11/7/2022
357,20221107,19298,8,1,1265.6195,2319.99,11/7/2022
353,20221107,19911,10,1,1265.6195,2319.99,11/7/2022
477,20221107,19911,10,1,1.8663,4.99,11/7/2022
478,20221107,19911,10,1,3.7363,9.99,11/7/2022
363,20221107,20555,8,1,1251.9813,2294.99,11/7/2022
485,20221107,20555,8,1,8.2205,21.98,11/7/2022
489,20221107,20555,8,1,41.5723,53.99,11/7/2022
539,20221107,28800,4,1,9.3463,24.99,11/7/2022
529,20221107,29077,4,1,1.4923,3.99,11/7/2022
539,20221107,29077,4,1,9.3463,24.99,11/7/2022
214,20221107,29077,4,1,13.0863,34.99,11/7/2022
530,20221107,27031,4,1,1.8663,4.99,11/7/2022
540,20221107,11091,6,1,12.1924,32.6,11/7/2022
480,20221107,11091,6,1,0.8565,2.29,11/7/2022
540,20221107,24509,1,1,12.1924,32.6,11/7/2022
480,20221107,24509,1,1,0.8565,2.29,11/7/2022
536,20221107,12431,6,1,11.2163,29.99,11/7/2022
480,20221107,12431,6,1,0.8565,2.29,11/7/2022
536,20221107,22740,4,1,11.2163,29.99,11/7/2022
478,20221107,20432,1,1,3.7363,9.99,11/7/2022
477,20221107,20432,1,1,1.8663,4.99,11/7/2022
478,20221107,12919,6,1,3.7363,9.99,11/7/2022
477,20221107,12919,6,1,1.8663,4.99,11/7/2022
225,20221107,12919,6,1,6.9223,8.99,11/7/2022
476,20221107,17539,6,1,26.1763,69.99,11/7/2022
228,20221107,17539,6,1,38.4923,49.99,11/7/2022
467,20221107,17539,6,1,9.1593,24.49,11/7/2022
225,20221107,18940,1,1,6.9223,8.99,11/7/2022
475,20221107,18940,1,1,26.1763,69.99,11/7/2022
474,20221107,28027,6,1,26.1763,69.99,11/7/2022
228,20221107,28027,6,1,38.4923,49.99,11/7/2022
477,20221107,18397,5,1,1.8663,4.99,11/7/2022
477,20221107,17528,1,1,1.8663,4.99,11/7/2022
234,20221107,17528,1,1,38.4923,49.99,11/7/2022
528,20221107,15736,4,1,1.8663,4.99,11/7/2022
485,20221107,15736,4,1,8.2205,21.98,11/7/2022
478,20221107,15736,4,1,3.7363,9.99,11/7/2022
477,20221107,15736,4,1,1.8663,4.99,11/7/2022
217,20221107,15736,4,1,13.0863,34.99,11/7/2022
528,20221107,23362,6,1,1.8663,4.99,11/7/2022
480,20221107,23362,6,1,0.8565,2.29,11/7/2022
535,20221107,21544,10,1,9.3463,24.99,11/7/2022
528,20221107,21544,10,1,1.8663,4.99,11/7/2022
528,20221107,17643,7,1,1.8663,4.99,11/7/2022
536,20221107,17643,7,1,11.2163,29.99,11/7/2022
214,20221107,17643,7,1,13.0863,34.99,11/7/2022
536,20221107,17878,7,1,11.2163,29.99,11/7/2022
528,20221107,17878,7,1,1.8663,4.99,11/7/2022
217,20221107,17878,7,1,13.0863,34.99,11/7/2022
529,20221107,27827,10,1,1.4923,3.99,11/7/2022
538,20221107,27827,10,1,8.0373,21.49,11/7/2022
477,20221107,22454,10,1,1.8663,4.99,11/7/2022
484,20221107,22454,10,1,2.9733,7.95,11/7/2022
530,20221107,27849,7,1,1.8663,4.99,11/7/2022
214,20221107,27849,7,1,13.0863,34.99,11/7/2022
530,20221107,28920,8,1,1.8663,4.99,11/7/2022
480,20221107,28920,8,1,0.8565,2.29,11/7/2022
537,20221107,11510,6,1,13.09,35,11/7/2022
528,20221107,11510,6,1,1.8663,4.99,11/7/2022
222,20221107,11510,6,1,13.0863,34.99,11/7/2022
463,20221107,11510,6,1,9.1593,24.49,11/7/2022
528,20221107,11159,4,1,1.8663,4.99,11/7/2022
537,20221107,11159,4,1,13.09,35,11/7/2022
480,20221107,11159,4,1,0.8565,2.29,11/7/2022
537,20221107,12958,1,1,13.09,35,11/7/2022
528,20221107,12958,1,1,1.8663,4.99,11/7/2022
486,20221107,12958,1,1,59.466,159,11/7/2022
528,20221107,11521,1,1,1.8663,4.99,11/7/2022
537,20221107,11521,1,1,13.09,35,11/7/2022
480,20221107,11521,1,1,0.8565,2.29,11/7/2022
485,20221107,13342,4,1,8.2205,21.98,11/7/2022
480,20221107,13342,4,1,0.8565,2.29,11/7/2022
484,20221107,13342,4,1,2.9733,7.95,11/7/2022
479,20221107,11390,7,1,3.3623,8.99,11/7/2022
477,20221107,11390,7,1,1.8663,4.99,11/7/2022
222,20221107,11390,7,1,13.0863,34.99,11/7/2022
587,20221107,15287,1,1,419.7784,769.49,11/7/2022
476,20221107,15287,1,1,26.1763,69.99,11/7/2022
237,20221107,15287,1,1,38.4923,49.99,11/7/2022
225,20221107,15287,1,1,6.9223,8.99,11/7/2022
357,20221107,18113,4,1,1265.6195,2319.99,11/7/2022
485,20221107,18113,4,1,8.2205,21.98,11/7/2022
228,20221107,18113,4,1,38.4923,49.99,11/7/2022
363,20221107,13400,4,1,1251.9813,2294.99,11/7/2022
485,20221107,13400,4,1,8.2205,21.98,11/7/2022
478,20221107,13400,4,1,3.7363,9.99,11/7/2022
477,20221107,13400,4,1,1.8663,4.99,11/7/2022
487,20221107,13400,4,1,20.5663,54.99,11/7/2022
361,20221107,18353,1,1,1251.9813,2294.99,11/7/2022
485,20221107,18353,1,1,8.2205,21.98,11/7/2022
355,20221107,17001,1,1,1265.6195,2319.99,11/7/2022
485,20221107,17001,1,1,8.2205,21.98,11/7/2022
363,20221107,13359,4,1,1251.9813,2294.99,11/7/2022
480,20221107,13359,4,1,0.8565,2.29,11/7/2022
486,20221107,13359,4,1,59.466,159,11/7/2022
363,20221107,13743,6,1,1251.9813,2294.99,11/7/2022
487,20221107,13743,6,1,20.5663,54.99,11/7/2022
361,20221107,17139,4,1,1251.9813,2294.99,11/7/2022
478,20221107,17139,4,1,3.7363,9.99,11/7/2022
477,20221107,17139,4,1,1.8663,4.99,11/7/2022
384,20221107,26152,9,1,713.0798,1120.49,11/7/2022
214,20221107,26152,9,1,13.0863,34.99,11/7/2022
570,20221107,11171,4,1,461.4448,742.35,11/7/2022
479,20221107,11171,4,1,3.3623,8.99,11/7/2022
477,20221107,11171,4,1,1.8663,4.99,11/7/2022
578,20221107,24284,6,1,755.1508,1214.85,11/7/2022
541,20221107,24284,6,1,10.8423,28.99,11/7/2022
530,20221107,24284,6,1,1.8663,4.99,11/7/2022
480,20221107,24284,6,1,0.8565,2.29,11/7/2022
484,20221107,24284,6,1,2.9733,7.95,11/7/2022
564,20221107,27574,4,1,1481.9379,2384.07,11/7/2022
479,20221107,27574,4,1,3.3623,8.99,11/7/2022
477,20221107,27574,4,1,1.8663,4.99,11/7/2022
225,20221107,27574,4,1,6.9223,8.99,11/7/2022
578,20221107,26001,1,1,755.1508,1214.85,11/7/2022
541,20221107,26001,1,1,10.8423,28.99,11/7/2022
530,20221107,26001,1,1,1.8663,4.99,11/7/2022
465,20221107,26001,1,1,9.1593,24.49,11/7/2022
575,20221107,27920,4,1,1481.9379,2384.07,11/7/2022
222,20221107,27920,4,1,13.0863,34.99,11/7/2022
390,20221107,21638,1,1,713.0798,1120.49,11/7/2022
234,20221107,21638,1,1,38.4923,49.99,11/7/2022
386,20221107,14883,4,1,713.0798,1120.49,11/7/2022
479,20221107,14883,4,1,3.3623,8.99,11/7/2022
580,20221107,18645,1,1,1082.51,1700.99,11/7/2022
382,20221107,25553,10,1,713.0798,1120.49,11/7/2022
605,20221107,12292,10,1,343.6496,539.99,11/7/2022
538,20221107,12292,10,1,8.0373,21.49,11/7/2022
480,20221107,12292,10,1,0.8565,2.29,11/7/2022
564,20221107,13616,9,1,1481.9379,2384.07,11/7/2022
530,20221107,13616,9,1,1.8663,4.99,11/7/2022
541,20221107,13616,9,1,10.8423,28.99,11/7/2022
487,20221107,13616,9,1,20.5663,54.99,11/7/2022
606,20221107,25939,9,1,343.6496,539.99,11/7/2022
529,20221107,25939,9,1,1.4923,3.99,11/7/2022
538,20221107,25939,9,1,8.0373,21.49,11/7/2022
604,20221107,29313,9,1,343.6496,539.99,11/7/2022
484,20221108,12146,4,1,2.9733,7.95,11/8/2022
483,20221108,12146,4,1,44.88,120,11/8/2022
535,20221108,12997,9,1,9.3463,24.99,11/8/2022
480,20221108,12997,9,1,0.8565,2.29,11/8/2022
484,20221108,12997,9,1,2.9733,7.95,11/8/2022
539,20221108,14317,9,1,9.3463,24.99,11/8/2022
529,20221108,14317,9,1,1.4923,3.99,11/8/2022
480,20221108,14317,9,1,0.8565,2.29,11/8/2022
473,20221108,18191,9,1,23.749,63.5,11/8/2022
485,20221108,18191,9,1,8.2205,21.98,11/8/2022
541,20221108,12997,9,1,10.8423,28.99,11/8/2022
530,20221108,12997,9,1,1.8663,4.99,11/8/2022
225,20221108,12997,9,1,6.9223,8.99,11/8/2022
378,20221108,20922,10,1,1554.9479,2443.35,11/8/2022
590,20221108,22447,8,1,419.7784,769.49,11/8/2022
485,20221108,22447,8,1,8.2205,21.98,11/8/2022
480,20221108,22447,8,1,0.8565,2.29,11/8/2022
587,20221108,16452,10,1,419.7784,769.49,11/8/2022
536,20221108,16452,10,1,11.2163,29.99,11/8/2022
528,20221108,16452,10,1,1.8663,4.99,11/8/2022
217,20221108,16452,10,1,13.0863,34.99,11/8/2022
228,20221108,16452,10,1,38.4923,49.99,11/8/2022
357,20221108,19931,8,1,1265.6195,2319.99,11/8/2022
478,20221108,19931,8,1,3.7363,9.99,11/8/2022
477,20221108,19931,8,1,1.8663,4.99,11/8/2022
484,20221108,19931,8,1,2.9733,7.95,11/8/2022
353,20221108,19917,10,1,1265.6195,2319.99,11/8/2022
537,20221108,19917,10,1,13.09,35,11/8/2022
528,20221108,19917,10,1,1.8663,4.99,11/8/2022
482,20221108,19917,10,1,3.3623,8.99,11/8/2022
357,20221108,12817,7,1,1265.6195,2319.99,11/8/2022
485,20221108,12817,7,1,8.2205,21.98,11/8/2022
480,20221108,12817,7,1,0.8565,2.29,11/8/2022
361,20221108,14833,10,1,1251.9813,2294.99,11/8/2022
537,20221108,14833,10,1,13.09,35,11/8/2022
225,20221108,19258,10,1,6.9223,8.99,11/8/2022
595,20221108,19258,10,1,308.2179,564.99,11/8/2022
480,20221108,11318,1,1,0.8565,2.29,11/8/2022
535,20221108,13267,6,1,9.3463,24.99,11/8/2022
528,20221108,13267,6,1,1.8663,4.99,11/8/2022
530,20221108,11276,6,1,1.8663,4.99,11/8/2022
222,20221108,11276,6,1,13.0863,34.99,11/8/2022
540,20221108,24410,1,1,12.1924,32.6,11/8/2022
480,20221108,24410,1,1,0.8565,2.29,11/8/2022
486,20221108,24410,1,1,59.466,159,11/8/2022
540,20221108,11200,6,1,12.1924,32.6,11/8/2022
540,20221108,25083,4,1,12.1924,32.6,11/8/2022
529,20221108,25083,4,1,1.4923,3.99,11/8/2022
477,20221108,13936,6,1,1.8663,4.99,11/8/2022
478,20221108,13936,6,1,3.7363,9.99,11/8/2022
228,20221108,13936,6,1,38.4923,49.99,11/8/2022
536,20221108,12158,6,1,11.2163,29.99,11/8/2022
528,20221108,12158,6,1,1.8663,4.99,11/8/2022
480,20221108,12158,6,1,0.8565,2.29,11/8/2022
536,20221108,17347,6,1,11.2163,29.99,11/8/2022
528,20221108,17347,6,1,1.8663,4.99,11/8/2022
217,20221108,17347,6,1,13.0863,34.99,11/8/2022
477,20221108,18536,4,1,1.8663,4.99,11/8/2022
231,20221108,18536,4,1,38.4923,49.99,11/8/2022
475,20221108,19665,4,1,26.1763,69.99,11/8/2022
477,20221108,18082,1,1,1.8663,4.99,11/8/2022
490,20221108,18082,1,1,41.5723,53.99,11/8/2022
225,20221108,18082,1,1,6.9223,8.99,11/8/2022
477,20221108,18340,4,1,1.8663,4.99,11/8/2022
217,20221108,18340,4,1,13.0863,34.99,11/8/2022
528,20221108,15335,1,1,1.8663,4.99,11/8/2022
214,20221108,15335,1,1,13.0863,34.99,11/8/2022
465,20221108,20771,6,1,9.1593,24.49,11/8/2022
485,20221108,20771,6,1,8.2205,21.98,11/8/2022
485,20221108,21295,6,1,8.2205,21.98,11/8/2022
217,20221108,21295,6,1,13.0863,34.99,11/8/2022
540,20221108,15713,10,1,12.1924,32.6,11/8/2022
529,20221108,20141,7,1,1.4923,3.99,11/8/2022
477,20221108,26397,10,1,1.8663,4.99,11/8/2022
214,20221108,26397,10,1,13.0863,34.99,11/8/2022
541,20221108,12626,10,1,10.8423,28.99,11/8/2022
530,20221108,12626,10,1,1.8663,4.99,11/8/2022
222,20221108,12626,10,1,13.0863,34.99,11/8/2022
529,20221108,27830,8,1,1.4923,3.99,11/8/2022
538,20221108,27830,8,1,8.0373,21.49,11/8/2022
222,20221108,27830,8,1,13.0863,34.99,11/8/2022
541,20221108,13675,10,1,10.8423,28.99,11/8/2022
530,20221108,13675,10,1,1.8663,4.99,11/8/2022
480,20221108,13675,10,1,0.8565,2.29,11/8/2022
483,20221108,13675,10,1,44.88,120,11/8/2022
225,20221108,13675,10,1,6.9223,8.99,11/8/2022
530,20221108,16401,10,1,1.8663,4.99,11/8/2022
480,20221108,16401,10,1,0.8565,2.29,11/8/2022
485,20221108,15872,6,1,8.2205,21.98,11/8/2022
472,20221108,15872,6,1,23.749,63.5,11/8/2022
361,20221108,13399,4,1,1251.9813,2294.99,11/8/2022
355,20221108,19844,6,1,1265.6195,2319.99,11/8/2022
478,20221108,19844,6,1,3.7363,9.99,11/8/2022
477,20221108,19844,6,1,1.8663,4.99,11/8/2022
222,20221108,19844,6,1,13.0863,34.99,11/8/2022
489,20221108,19844,6,1,41.5723,53.99,11/8/2022
225,20221108,19844,6,1,6.9223,8.99,11/8/2022
359,20221108,18232,4,1,1251.9813,2294.99,11/8/2022
537,20221108,18232,4,1,13.09,35,11/8/2022
528,20221108,18232,4,1,1.8663,4.99,11/8/2022
217,20221108,18232,4,1,13.0863,34.99,11/8/2022
359,20221108,17009,4,1,1251.9813,2294.99,11/8/2022
485,20221108,17009,4,1,8.2205,21.98,11/8/2022
217,20221108,17009,4,1,13.0863,34.99,11/8/2022
357,20221108,13212,4,1,1265.6195,2319.99,11/8/2022
487,20221108,13212,4,1,20.5663,54.99,11/8/2022
484,20221108,13212,4,1,2.9733,7.95,11/8/2022
355,20221108,13361,1,1,1265.6195,2319.99,11/8/2022
480,20221108,13361,1,1,0.8565,2.29,11/8/2022
355,20221108,13214,1,1,1265.6195,2319.99,11/8/2022
372,20221108,21987,9,1,1554.9479,2443.35,11/8/2022
479,20221108,21987,9,1,3.3623,8.99,11/8/2022
477,20221108,21987,9,1,1.8663,4.99,11/8/2022
374,20221108,22181,9,1,1554.9479,2443.35,11/8/2022
479,20221108,22181,9,1,3.3623,8.99,11/8/2022
477,20221108,22181,9,1,1.8663,4.99,11/8/2022
214,20221108,22181,9,1,13.0863,34.99,11/8/2022
583,20221108,15646,9,1,1082.51,1700.99,11/8/2022
489,20221108,15646,9,1,41.5723,53.99,11/8/2022
596,20221108,12589,9,1,294.5797,539.99,11/8/2022
485,20221108,12589,9,1,8.2205,21.98,11/8/2022
489,20221108,12589,9,1,41.5723,53.99,11/8/2022
355,20221108,15755,9,1,1265.6195,2319.99,11/8/2022
214,20221108,15755,9,1,13.0863,34.99,11/8/2022
353,20221108,15717,9,1,1265.6195,2319.99,11/8/2022
528,20221108,15717,9,1,1.8663,4.99,11/8/2022
537,20221108,15717,9,1,13.09,35,11/8/2022
480,20221108,15717,9,1,0.8565,2.29,11/8/2022
572,20221108,11083,4,1,461.4448,742.35,11/8/2022
560,20221108,26238,4,1,755.1508,1214.85,11/8/2022
222,20221108,26238,4,1,13.0863,34.99,11/8/2022
564,20221108,27615,4,1,1481.9379,2384.07,11/8/2022
541,20221108,27615,4,1,10.8423,28.99,11/8/2022
530,20221108,27615,4,1,1.8663,4.99,11/8/2022
480,20221108,27615,4,1,0.8565,2.29,11/8/2022
563,20221108,27570,1,1,1481.9379,2384.07,11/8/2022
490,20221108,27570,1,1,41.5723,53.99,11/8/2022
225,20221108,27570,1,1,6.9223,8.99,11/8/2022
384,20221108,20350,6,1,713.0798,1120.49,11/8/2022
214,20221108,20350,6,1,13.0863,34.99,11/8/2022
386,20221108,20373,6,1,713.0798,1120.49,11/8/2022
217,20221108,20373,6,1,13.0863,34.99,11/8/2022
382,20221108,21029,8,1,713.0798,1120.49,11/8/2022
529,20221108,21029,8,1,1.4923,3.99,11/8/2022
539,20221108,21029,8,1,9.3463,24.99,11/8/2022
480,20221108,21029,8,1,0.8565,2.29,11/8/2022
386,20221108,28562,7,1,713.0798,1120.49,11/8/2022
539,20221108,28562,7,1,9.3463,24.99,11/8/2022
480,20221108,28562,7,1,0.8565,2.29,11/8/2022
388,20221108,20884,7,1,713.0798,1120.49,11/8/2022
222,20221108,20884,7,1,13.0863,34.99,11/8/2022
237,20221108,20884,7,1,38.4923,49.99,11/8/2022
467,20221108,20884,7,1,9.1593,24.49,11/8/2022
584,20221108,23990,7,1,343.6496,539.99,11/8/2022
225,20221108,23990,7,1,6.9223,8.99,11/8/2022
605,20221108,27185,10,1,343.6496,539.99,11/8/2022
